k_folds,norm,eta,lambda,train average loss,test average loss,,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,test loss,,test average loss,,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,train loss,,train average loss
2,min_max,1,0.8,146.8571429,38.52380952,,39,43,43,43,43,43,25,30,29,39,43,43,39,19,30,43,43,43,43,43,43,,38.52380952,,161,157,157,157,157,157,85,135,125,161,157,157,161,89,126,157,157,157,157,157,157,,146.8571429
2,min_max,1,0.9,158.8095238,39.52380952,,37,43,39,39,39,39,39,38,39,38,38,39,38,43,38,43,43,39,38,38,43,,39.52380952,,131,157,161,161,161,161,161,162,161,162,162,161,162,154,162,157,157,161,162,162,157,,158.8095238
2,min_max,1,1,159.6190476,40.38095238,,38,43,39,43,39,39,38,38,43,43,39,43,39,43,38,38,38,43,43,43,38,,40.38095238,,162,157,161,157,161,161,162,162,157,157,161,157,161,157,162,162,162,157,157,157,162,,159.6190476
2,z_score,0.1,0.1,35.47619048,7.142857143,,5,12,6,5,7,3,5,5,6,7,13,7,6,5,8,9,8,9,9,6,9,,7.142857143,,28,44,30,34,38,30,29,39,38,38,43,46,37,30,35,41,33,44,30,27,31,,35.47619048
2,z_score,0.1,0.2,44.23809524,9.428571429,,8,10,9,7,12,8,10,7,7,14,7,6,11,13,10,9,12,12,10,9,7,,9.428571429,,44,36,46,40,42,50,36,35,55,53,46,42,40,46,45,44,51,40,48,45,45,,44.23809524
2,z_score,0.1,0.3,47.9047619,11.38095238,,13,11,11,13,11,17,8,6,16,10,10,11,10,14,17,15,8,13,8,8,9,,11.38095238,,42,43,46,54,49,63,38,42,57,41,46,47,39,55,59,58,47,48,45,51,36,,47.9047619
2,z_score,0.1,0.4,53.76190476,13.19047619,,14,14,8,9,14,16,23,16,12,12,13,20,10,11,16,7,9,21,9,15,8,,13.19047619,,45,50,52,48,52,58,81,57,38,52,50,70,45,48,61,49,44,79,50,53,47,,53.76190476
2,z_score,0.1,0.5,53.33333333,12.80952381,,12,10,17,12,8,12,11,19,10,10,14,9,21,10,17,13,12,7,16,18,11,,12.80952381,,49,52,76,57,40,40,50,63,53,52,55,50,75,44,60,44,44,45,57,68,46,,53.33333333
2,z_score,0.1,0.6,57.76190476,14.04761905,,16,12,12,10,13,15,21,11,7,16,12,19,15,10,15,13,17,15,18,15,13,,14.04761905,,55,42,52,56,53,48,79,43,44,63,54,77,61,49,65,50,80,57,61,74,50,,57.76190476
2,z_score,0.1,0.7,56.28571429,15,,20,15,15,12,12,14,11,15,14,13,17,15,17,13,14,19,18,21,15,16,9,,15,,70,71,58,45,51,49,46,53,48,47,56,55,55,61,48,64,70,79,52,57,47,,56.28571429
2,z_score,0.1,0.8,58.42857143,14.47619048,,14,17,9,16,15,14,17,21,15,17,13,10,20,15,5,8,12,19,19,13,15,,14.47619048,,48,57,58,58,58,52,70,77,71,63,48,52,62,55,42,51,42,66,74,49,74,,58.42857143
2,z_score,0.1,0.9,63.19047619,15.71428571,,9,15,21,15,14,19,16,20,10,21,8,14,21,13,21,19,14,17,13,10,20,,15.71428571,,48,62,76,50,47,75,59,78,53,77,59,62,79,46,78,70,61,83,44,49,71,,63.19047619
2,z_score,0.1,1,63.9047619,15.38095238,,20,16,20,22,12,9,12,15,20,14,16,19,15,15,18,13,13,15,12,10,17,,15.38095238,,73,73,85,77,60,47,54,63,72,42,75,67,52,74,65,53,47,56,72,54,81,,63.9047619
2,z_score,0.2,0.1,42.71428571,10.71428571,,8,11,11,15,15,8,13,11,10,9,10,13,11,8,13,10,9,9,10,12,9,,10.71428571,,34,61,40,50,59,45,47,44,38,31,46,58,42,44,40,34,36,30,41,41,36,,42.71428571
2,z_score,0.2,0.2,52.57142857,13.04761905,,6,15,13,21,14,19,13,11,11,14,5,9,19,10,12,11,19,11,16,10,15,,13.04761905,,40,53,50,77,49,64,42,49,46,64,38,48,63,44,50,44,73,35,63,50,62,,52.57142857
2,z_score,0.2,0.3,59.71428571,14.14285714,,19,16,13,14,12,9,8,21,18,12,21,15,10,11,19,20,14,9,14,15,7,,14.14285714,,95,74,40,50,50,52,55,67,63,55,76,53,51,59,63,76,51,62,65,62,35,,59.71428571
2,z_score,0.2,0.4,61.14285714,15.52380952,,20,16,19,21,10,12,12,21,17,15,15,10,16,17,14,10,16,19,10,18,18,,15.52380952,,63,54,64,79,46,44,47,76,57,46,65,47,81,76,57,49,83,64,50,63,73,,61.14285714
2,z_score,0.2,0.5,59.0952381,15.28571429,,10,14,19,21,13,15,22,27,13,11,16,16,11,11,13,21,20,14,11,12,11,,15.28571429,,47,50,60,79,49,56,77,92,56,50,52,71,48,45,51,73,68,52,57,48,60,,59.0952381
2,z_score,0.2,0.6,66.0952381,16.76190476,,20,17,16,18,12,16,20,21,20,12,18,14,15,13,13,26,18,11,17,15,20,,16.76190476,,63,79,70,65,48,63,76,79,80,51,63,53,60,66,43,92,86,58,65,55,73,,66.0952381
2,z_score,0.2,0.7,75.47619048,16.76190476,,16,12,15,15,14,18,29,12,8,21,21,14,15,16,18,16,21,16,20,19,16,,16.76190476,,79,61,69,59,77,78,120,58,63,78,78,65,59,57,83,90,104,78,83,92,54,,75.47619048
2,z_score,0.2,0.8,68.47619048,17.47619048,,15,16,20,15,8,17,21,22,19,21,21,19,21,17,19,14,18,19,21,15,9,,17.47619048,,54,64,64,79,60,63,79,80,58,79,81,83,80,73,64,53,74,64,79,64,43,,68.47619048
2,z_score,0.2,0.9,66.0952381,16.04761905,,12,11,19,13,9,20,20,29,20,21,5,21,21,11,22,9,19,12,17,10,16,,16.04761905,,46,50,65,45,46,91,88,107,73,77,39,88,77,54,79,47,70,63,66,58,59,,66.0952381
2,z_score,0.2,1,72.47619048,17.38095238,,16,20,12,16,15,11,22,12,17,22,15,23,18,24,20,19,20,12,13,17,21,,17.38095238,,66,78,67,72,48,53,87,50,64,80,59,106,64,117,72,82,102,56,66,58,75,,72.47619048
2,z_score,0.3,0.1,50,10.9047619,,7,9,11,10,10,7,20,11,6,11,11,8,9,14,9,21,14,8,12,12,9,,10.9047619,,37,52,59,41,51,41,74,38,33,59,38,43,40,47,62,74,77,51,39,56,38,,50
2,z_score,0.3,0.2,56.14285714,12.9047619,,14,11,10,18,14,18,18,8,9,14,9,6,12,10,16,11,7,13,19,16,18,,12.9047619,,49,54,44,87,54,60,69,51,37,51,48,53,47,48,81,65,35,60,67,61,58,,56.14285714
2,z_score,0.3,0.3,66.57142857,16.33333333,,9,21,16,20,37,20,16,14,16,17,8,11,10,20,8,22,19,12,10,19,18,,16.33333333,,64,72,66,62,134,78,82,51,57,62,43,65,55,72,57,69,69,65,45,57,73,,66.57142857
2,z_score,0.3,0.4,63.23809524,14.85714286,,17,18,21,7,16,9,11,20,12,17,16,16,16,8,12,21,8,19,19,13,16,,14.85714286,,68,90,93,47,58,50,52,74,50,53,65,73,68,42,58,79,42,77,72,53,64,,63.23809524
2,z_score,0.3,0.5,62.9047619,14.28571429,,14,11,13,18,18,18,15,10,14,10,21,9,18,17,15,10,16,9,14,18,12,,14.28571429,,65,51,49,93,90,59,64,45,52,59,67,50,73,61,75,52,83,59,50,71,53,,62.9047619
2,z_score,0.3,0.6,68.66666667,16.28571429,,17,15,18,18,18,33,29,17,19,12,10,17,16,16,8,7,23,13,17,9,10,,16.28571429,,64,65,63,83,65,108,113,60,87,58,49,79,66,70,45,51,87,54,73,49,53,,68.66666667
2,z_score,0.3,0.7,76.66666667,18.42857143,,12,10,20,10,12,21,22,21,24,20,21,26,22,18,15,14,21,24,20,18,16,,18.42857143,,51,58,92,52,64,103,73,79,87,77,77,103,79,91,61,69,107,90,76,49,72,,76.66666667
2,z_score,0.3,0.8,80.38095238,19.38095238,,15,11,24,20,8,18,20,43,29,22,18,17,20,19,19,18,15,23,20,11,17,,19.38095238,,64,48,94,73,58,90,85,155,105,78,73,77,105,79,92,62,54,76,96,63,61,,80.38095238
2,z_score,0.3,0.9,69.0952381,17.47619048,,11,18,12,21,18,11,21,17,20,17,15,21,21,16,22,15,20,10,19,24,18,,17.47619048,,52,56,48,70,64,49,79,58,95,65,55,71,74,70,79,57,76,64,70,114,85,,69.0952381
2,z_score,0.3,1,78.19047619,20.47619048,,15,25,21,22,23,27,15,18,26,23,21,13,24,26,21,22,16,16,24,20,12,,20.47619048,,58,82,74,79,87,110,51,59,94,105,81,66,109,101,79,76,64,74,83,64,46,,78.19047619
2,z_score,0.4,0.1,55.80952381,13.52380952,,10,14,14,15,11,21,15,14,11,14,13,12,17,17,14,13,18,13,11,9,8,,13.52380952,,45,64,54,51,48,76,75,56,55,49,48,52,58,55,69,54,59,66,44,50,44,,55.80952381
2,z_score,0.4,0.2,63.61904762,16.0952381,,10,22,19,23,16,12,20,22,17,17,16,14,10,12,18,10,10,11,19,21,19,,16.0952381,,59,79,63,90,61,40,71,78,70,89,55,62,42,49,67,46,50,49,78,75,63,,63.61904762
2,z_score,0.4,0.3,71.61904762,18.61904762,,15,23,17,16,22,13,18,19,13,18,20,21,20,13,22,17,23,21,21,15,24,,18.61904762,,70,84,83,62,79,47,64,81,48,67,64,77,77,63,80,66,86,77,73,65,91,,71.61904762
2,z_score,0.4,0.4,77.71428571,18.85714286,,19,12,17,19,21,30,21,16,19,21,18,21,17,21,19,16,15,17,22,18,17,,18.85714286,,92,58,55,98,77,124,79,56,87,79,59,76,65,90,72,65,56,90,97,87,70,,77.71428571
2,z_score,0.4,0.5,78.61904762,19.80952381,,22,20,41,17,13,21,21,21,12,12,26,21,23,21,23,18,20,8,16,10,30,,19.80952381,,79,70,141,80,66,76,74,79,59,60,91,79,75,98,77,88,73,42,57,56,131,,78.61904762
2,z_score,0.4,0.6,81.52380952,19.9047619,,12,19,18,16,13,24,21,21,18,24,20,22,20,33,15,11,18,31,17,24,21,,19.9047619,,66,98,89,59,48,94,77,69,64,87,105,74,75,113,58,54,81,121,85,122,73,,81.52380952
2,z_score,0.4,0.7,77.57142857,18.28571429,,21,24,18,15,17,15,26,16,12,18,19,25,20,21,13,17,22,8,22,13,22,,18.28571429,,96,117,83,74,64,70,95,56,48,77,93,113,68,102,56,73,77,49,81,58,79,,77.57142857
2,z_score,0.4,0.8,76.04761905,17.61904762,,14,20,18,20,28,22,27,20,22,21,12,18,22,13,16,9,16,10,16,8,18,,17.61904762,,53,83,81,102,129,79,110,78,107,79,43,80,100,54,62,52,65,51,56,47,86,,76.04761905
2,z_score,0.4,0.9,79.38095238,20.19047619,,21,13,14,26,25,17,11,28,21,20,23,21,19,20,22,13,18,20,21,35,16,,20.19047619,,72,59,63,94,117,85,49,95,73,79,86,77,93,77,68,48,98,70,76,130,58,,79.38095238
2,z_score,0.4,1,83.66666667,20.38095238,,21,24,26,23,33,14,24,28,17,12,11,16,18,18,10,21,23,13,31,25,20,,20.38095238,,78,99,119,90,113,71,90,108,58,65,51,82,92,96,30,77,91,54,119,84,90,,83.66666667
2,z_score,0.5,0.1,57.95238095,14.38095238,,6,18,19,14,14,14,13,11,12,12,19,18,20,10,20,13,20,11,14,9,15,,14.38095238,,39,62,89,52,57,45,50,63,44,45,70,78,87,41,70,48,72,46,48,47,64,,57.95238095
2,z_score,0.5,0.2,64.76190476,14.9047619,,14,9,17,21,19,20,11,22,10,21,14,15,16,11,11,19,13,8,12,18,12,,14.9047619,,70,50,88,70,65,75,49,79,70,72,55,55,64,54,63,69,51,52,61,93,55,,64.76190476
2,z_score,0.5,0.3,71.9047619,16.33333333,,20,11,14,22,14,18,13,14,9,18,19,18,31,16,8,15,12,14,22,16,19,,16.33333333,,70,59,59,79,46,89,59,76,51,64,101,89,125,59,60,55,48,62,81,81,97,,71.9047619
2,z_score,0.5,0.4,84.95238095,20.66666667,,17,24,18,20,41,19,32,22,16,15,18,20,26,14,21,22,21,13,24,20,11,,20.66666667,,89,84,97,85,143,88,134,75,58,81,78,91,116,67,67,79,77,48,102,69,56,,84.95238095
2,z_score,0.5,0.5,77.76190476,19,,13,17,20,20,20,17,16,19,16,29,25,25,21,20,21,18,16,21,9,20,16,,19,,62,60,83,106,87,87,65,78,73,90,117,110,80,66,79,55,81,75,53,69,57,,77.76190476
2,z_score,0.5,0.6,81.19047619,20.19047619,,22,21,15,14,13,21,22,25,18,21,12,19,27,21,15,16,21,20,17,21,43,,20.19047619,,80,75,64,62,74,79,79,91,62,79,71,91,107,99,73,53,78,61,85,90,152,,81.19047619
2,z_score,0.5,0.7,83,21.33333333,,23,30,15,12,18,15,22,18,13,27,21,19,25,33,18,20,41,14,22,21,21,,21.33333333,,79,121,67,50,87,51,79,87,62,116,79,84,93,128,66,65,149,53,70,79,78,,83
2,z_score,0.5,0.8,87.52380952,22.57142857,,19,14,19,29,20,19,30,23,15,19,22,21,43,13,21,29,22,14,21,24,37,,22.57142857,,67,61,71,109,89,77,115,91,57,93,79,80,156,45,76,127,80,59,75,103,128,,87.52380952
2,z_score,0.5,0.9,88.38095238,22.04761905,,22,19,18,25,21,34,20,27,28,26,21,9,22,21,25,21,23,19,20,21,21,,22.04761905,,82,89,94,108,78,120,79,111,100,119,78,41,86,71,105,79,86,65,95,93,77,,88.38095238
2,z_score,0.5,1,98.23809524,23.52380952,,25,24,16,22,27,22,18,18,24,28,39,23,16,32,19,21,14,21,42,14,29,,23.52380952,,96,118,74,112,98,85,82,74,111,104,171,81,71,123,82,75,61,106,147,59,133,,98.23809524
2,z_score,0.6,0.1,63.76190476,15.28571429,,14,18,17,9,10,16,18,12,13,9,13,11,32,18,21,16,15,14,15,13,17,,15.28571429,,60,79,86,43,53,49,84,67,75,42,48,45,116,56,78,52,59,51,56,70,70,,63.76190476
2,z_score,0.6,0.2,70.14285714,17.0952381,,9,22,16,20,7,29,16,21,10,21,16,20,12,17,16,10,18,15,21,25,18,,17.0952381,,61,82,66,65,51,94,63,79,63,78,64,94,41,56,80,43,71,66,77,92,87,,70.14285714
2,z_score,0.6,0.3,76.33333333,19.76190476,,23,20,17,16,21,23,23,24,13,21,20,24,15,19,17,21,21,20,18,12,27,,19.76190476,,73,91,68,69,86,79,80,101,45,79,60,108,79,97,52,78,74,77,57,57,93,,76.33333333
2,z_score,0.6,0.4,81.14285714,18.9047619,,14,18,19,21,19,21,20,27,12,20,11,22,21,21,23,20,17,20,14,17,20,,18.9047619,,52,53,84,79,87,75,96,121,76,88,39,85,104,66,99,98,63,113,67,91,68,,81.14285714
2,z_score,0.6,0.5,80.0952381,21.80952381,,39,14,23,12,21,22,20,10,24,20,40,21,22,19,21,15,18,21,19,36,21,,21.80952381,,126,57,78,49,53,98,85,48,78,67,140,79,80,75,72,53,62,113,68,127,74,,80.0952381
2,z_score,0.6,0.6,89.33333333,21.95238095,,24,28,22,31,26,21,20,19,18,37,16,39,10,20,16,8,18,29,19,20,20,,21.95238095,,94,121,79,106,118,108,84,78,67,133,64,139,54,103,55,50,67,126,69,77,84,,89.33333333
2,z_score,0.6,0.7,85.71428571,22,,16,37,24,19,17,23,19,31,14,20,35,23,21,23,13,21,14,20,20,21,31,,22,,90,122,90,87,73,87,58,116,64,81,125,99,87,80,46,71,73,68,98,79,106,,85.71428571
2,z_score,0.6,0.8,99.33333333,25.04761905,,26,18,18,30,29,36,29,15,26,23,17,31,17,18,16,37,31,26,27,40,16,,25.04761905,,110,70,95,100,126,136,103,85,98,94,84,108,64,59,73,142,129,105,115,136,54,,99.33333333
2,z_score,0.6,0.9,97.42857143,25,,17,14,20,34,20,20,22,32,39,24,30,29,25,22,22,17,38,25,13,41,21,,25,,62,51,69,130,100,66,102,134,141,84,134,101,112,81,80,81,146,105,50,138,79,,97.42857143
2,z_score,0.6,1,101.4761905,23.38095238,,23,29,15,20,18,14,32,16,26,11,19,22,34,12,34,24,33,25,27,34,23,,23.38095238,,105,124,87,74,63,78,116,73,121,66,82,80,123,54,156,100,129,112,122,159,107,,101.4761905
2,z_score,0.7,0.1,64.66666667,14.42857143,,17,17,18,15,10,17,17,19,11,9,8,12,18,12,13,21,11,15,12,21,10,,14.42857143,,78,88,91,56,54,72,61,70,54,49,55,42,90,49,64,79,42,69,54,88,53,,64.66666667
2,z_score,0.7,0.2,78.9047619,19.71428571,,11,18,13,27,19,16,15,28,19,23,14,18,18,21,22,21,21,18,25,18,29,,19.71428571,,39,72,46,121,66,52,60,95,101,105,64,62,64,78,96,80,68,91,95,94,108,,78.9047619
2,z_score,0.7,0.3,77.42857143,18.47619048,,22,19,21,12,19,21,16,21,20,21,14,14,11,20,17,19,21,28,21,14,17,,18.47619048,,77,74,106,69,75,79,59,79,74,77,62,50,53,100,83,92,93,109,79,70,66,,77.42857143
2,z_score,0.7,0.4,80.19047619,19.66666667,,19,21,18,23,22,20,18,20,17,21,20,19,28,11,19,24,21,18,16,20,18,,19.66666667,,73,78,97,110,80,68,87,64,60,99,65,59,122,44,92,92,79,60,82,77,96,,80.19047619
2,z_score,0.7,0.5,89.76190476,20.61904762,,15,38,28,24,18,19,10,10,12,17,23,23,33,24,23,17,23,24,9,25,18,,20.61904762,,57,164,116,114,88,64,58,60,74,64,84,103,147,104,83,62,105,110,50,92,86,,89.76190476
2,z_score,0.7,0.6,87.57142857,20.71428571,,18,23,21,15,13,26,17,22,26,19,32,40,15,21,23,19,14,19,18,13,21,,20.71428571,,88,83,75,49,58,121,88,98,115,88,115,141,66,94,104,100,72,63,82,60,79,,87.57142857
2,z_score,0.7,0.7,99.42857143,23.9047619,,25,24,18,21,30,22,13,18,41,20,25,43,31,21,22,21,21,26,24,17,19,,23.9047619,,97,78,81,74,104,114,81,67,138,89,90,156,116,103,110,80,99,117,114,90,90,,99.42857143
2,z_score,0.7,0.8,107.1428571,27.80952381,,25,42,25,15,43,20,12,37,22,21,35,19,43,18,20,21,40,42,22,20,42,,27.80952381,,116,146,129,56,153,72,58,138,108,94,120,92,155,64,83,79,132,140,71,98,146,,107.1428571
2,z_score,0.7,0.9,104.7619048,26.85714286,,24,26,17,42,27,18,20,35,16,21,24,23,28,20,31,37,33,41,28,26,27,,26.85714286,,112,95,54,150,117,90,67,134,57,79,98,72,119,69,131,131,140,146,116,106,117,,104.7619048
2,z_score,0.7,1,99.23809524,24.57142857,,22,26,18,24,22,31,22,18,22,33,19,34,29,32,20,21,18,14,42,20,29,,24.57142857,,77,122,85,83,103,130,77,90,107,117,68,123,125,105,91,79,62,68,153,94,125,,99.23809524
2,z_score,0.8,0.1,68.66666667,16.71428571,,22,16,9,15,10,22,23,5,15,11,19,22,22,12,24,11,26,14,17,24,12,,16.71428571,,80,60,58,61,53,79,98,35,48,51,63,102,78,68,96,40,115,46,69,91,51,,68.66666667
2,z_score,0.8,0.2,74.33333333,18.28571429,,19,20,15,21,15,20,23,15,20,19,14,27,29,12,10,20,14,22,10,20,19,,18.28571429,,86,98,55,79,55,81,93,77,75,94,47,101,114,59,37,72,67,92,41,73,65,,74.33333333
2,z_score,0.8,0.3,86.04761905,21.61904762,,18,29,13,20,22,22,21,27,20,35,17,38,20,23,18,22,19,21,14,23,12,,21.61904762,,94,101,57,103,89,78,80,103,85,120,69,148,63,101,76,110,68,75,56,76,55,,86.04761905
2,z_score,0.8,0.4,86.28571429,21.61904762,,18,28,14,19,26,16,31,14,20,30,17,17,21,23,11,22,17,27,28,30,25,,21.61904762,,86,107,65,65,91,88,126,57,111,124,60,56,69,79,54,98,84,85,88,99,120,,86.28571429
2,z_score,0.8,0.5,91.47619048,23.0952381,,21,21,33,14,22,21,18,42,23,17,25,11,20,19,29,27,31,27,21,21,22,,23.0952381,,91,77,120,55,78,94,63,183,85,58,110,57,71,89,128,91,127,93,68,100,83,,91.47619048
2,z_score,0.8,0.6,92.80952381,22.19047619,,21,20,23,20,22,23,25,23,24,23,19,19,20,22,21,22,34,22,20,24,19,,22.19047619,,96,79,100,76,83,93,115,100,95,110,86,75,62,100,72,102,143,79,104,118,61,,92.80952381
2,z_score,0.8,0.7,89.0952381,21,,35,13,22,24,25,28,20,18,14,20,17,15,19,23,21,25,25,22,15,22,18,,21,,160,61,102,91,109,119,78,68,51,65,84,76,68,103,95,102,111,96,61,87,84,,89.0952381
2,z_score,0.8,0.8,99.33333333,26,,16,16,23,36,31,20,22,20,29,18,21,22,32,39,29,27,20,39,22,42,22,,26,,72,53,102,128,131,89,79,67,123,58,79,103,131,158,107,99,74,133,78,146,76,,99.33333333
2,z_score,0.8,0.9,105.2857143,26.71428571,,29,18,32,38,31,19,28,41,22,20,19,24,33,25,24,27,28,22,31,21,29,,26.71428571,,110,63,114,135,107,66,120,167,79,99,74,85,131,100,101,120,136,84,111,89,120,,105.2857143
2,z_score,0.8,1,103.6190476,26.76190476,,27,23,27,20,14,22,24,42,42,34,19,23,20,36,24,20,22,26,28,40,29,,26.76190476,,114,95,122,77,42,78,83,153,153,117,89,87,74,133,102,77,96,125,111,138,110,,103.6190476
2,z_score,0.9,0.1,71.33333333,17.76190476,,16,22,13,16,20,19,18,21,27,16,18,24,15,17,18,13,20,8,20,14,18,,17.76190476,,60,80,66,61,90,73,64,79,96,55,68,74,77,59,74,68,76,44,98,74,62,,71.33333333
2,z_score,0.9,0.2,83.95238095,20.0952381,,22,29,25,19,27,17,22,11,15,16,21,18,22,38,13,18,21,15,15,16,22,,20.0952381,,104,103,112,67,115,86,73,63,81,67,78,71,79,143,54,91,70,55,79,81,91,,83.95238095
2,z_score,0.9,0.3,82.23809524,20.52380952,,16,23,25,18,11,32,23,22,20,14,18,30,24,18,26,13,21,21,21,20,15,,20.52380952,,54,100,112,82,52,112,86,79,67,54,74,123,98,60,117,56,79,77,73,107,65,,82.23809524
2,z_score,0.9,0.4,90.57142857,22.47619048,,21,20,21,43,22,43,9,21,27,13,22,20,26,13,18,21,30,16,32,14,20,,22.47619048,,77,64,80,153,90,155,59,75,104,54,102,76,119,57,62,91,124,51,135,71,103,,90.57142857
2,z_score,0.9,0.5,91.23809524,22.71428571,,39,32,21,33,19,22,16,15,23,14,14,25,34,35,25,16,17,12,20,20,25,,22.71428571,,142,118,78,117,68,104,77,49,80,56,60,104,114,147,104,84,65,43,93,101,112,,91.23809524
2,z_score,0.9,0.6,94.57142857,24.61904762,,21,32,32,20,24,30,17,24,27,18,17,22,17,23,15,42,37,30,19,19,31,,24.61904762,,80,123,107,77,83,116,63,97,101,58,77,82,53,110,61,148,156,127,71,72,124,,94.57142857
2,z_score,0.9,0.7,91.9047619,22.38095238,,13,22,22,18,23,22,24,21,39,21,21,30,18,32,14,15,27,25,19,22,22,,22.38095238,,57,102,105,89,103,91,80,81,139,79,79,129,72,124,60,78,124,113,65,83,77,,91.9047619
2,z_score,0.9,0.8,104.4285714,26.42857143,,17,24,42,20,12,28,21,40,30,36,22,16,18,21,27,42,32,28,21,31,27,,26.42857143,,63,111,144,68,59,111,104,135,138,131,82,76,92,83,106,156,130,110,79,116,99,,104.4285714
2,z_score,0.9,0.9,116.6666667,30,,21,23,20,37,31,30,29,25,43,41,21,37,17,39,24,43,14,25,37,32,41,,30,,75,82,71,162,130,136,129,117,146,142,93,116,62,171,115,145,71,84,133,123,147,,116.6666667
2,z_score,0.9,1,114.9047619,28.42857143,,23,31,21,35,19,28,39,22,22,33,26,37,38,42,27,28,27,21,18,38,22,,28.42857143,,78,133,97,121,96,135,159,79,101,137,110,158,130,144,120,100,127,79,84,119,106,,114.9047619
2,z_score,1,0.1,69.61904762,17.33333333,,19,17,17,20,20,18,20,18,18,14,21,19,13,17,16,13,26,12,14,19,13,,17.33333333,,62,67,87,65,88,76,88,62,74,66,79,63,49,66,65,74,104,60,49,64,54,,69.61904762
2,z_score,1,0.2,76.0952381,18.71428571,,28,14,20,20,15,18,18,9,21,14,20,21,20,23,11,22,21,11,30,19,18,,18.71428571,,95,63,73,105,43,92,90,69,78,71,62,77,74,81,45,79,73,55,121,68,84,,76.0952381
2,z_score,1,0.3,88.14285714,22.23809524,,18,24,15,25,32,18,20,36,16,17,27,34,19,19,23,16,15,23,20,22,28,,22.23809524,,69,114,52,114,128,82,67,135,83,61,118,124,63,65,92,68,62,105,62,82,105,,88.14285714
2,z_score,1,0.4,92.57142857,21.9047619,,10,23,26,20,20,22,19,19,26,25,20,26,34,21,15,32,17,19,20,27,19,,21.9047619,,60,89,123,76,65,79,84,90,119,113,77,107,142,72,70,123,81,65,97,113,99,,92.57142857
2,z_score,1,0.5,88.19047619,22.04761905,,31,18,24,20,21,34,18,30,21,21,29,21,23,21,25,10,27,21,12,15,21,,22.04761905,,103,73,112,64,79,115,61,118,91,105,123,78,115,80,99,49,108,79,66,69,65,,88.19047619
2,z_score,1,0.6,101.8095238,24.80952381,,39,12,19,34,28,21,28,26,33,24,21,33,26,16,13,32,26,23,22,25,20,,24.80952381,,122,49,68,140,88,101,125,112,136,86,79,108,123,63,55,147,112,110,100,113,101,,101.8095238
2,z_score,1,0.7,100,25.14285714,,26,10,26,40,17,36,24,22,22,16,28,17,26,30,29,31,26,22,27,19,34,,25.14285714,,90,48,96,163,69,137,71,74,74,76,129,76,106,116,128,148,100,79,122,79,119,,100
2,z_score,1,0.8,105.2380952,24.76190476,,26,32,35,21,22,27,26,16,21,21,40,15,21,9,24,27,20,40,22,22,33,,24.76190476,,102,136,135,80,103,113,125,66,102,92,159,75,79,47,88,115,75,160,108,103,147,,105.2380952
2,z_score,1,0.9,112,27.33333333,,26,24,32,20,24,33,22,33,42,29,26,15,14,29,28,25,24,42,41,28,17,,27.33333333,,110,113,124,96,86,123,79,125,151,123,118,62,56,126,125,122,111,153,171,114,64,,112
2,z_score,1,1,118.6666667,30.71428571,,18,25,30,23,34,19,42,23,22,40,43,23,29,33,26,42,11,43,42,36,41,,30.71428571,,102,92,134,106,141,64,147,84,82,137,157,79,103,131,123,147,39,157,154,135,178,,118.6666667
2,none,0.1,0.1,158.9047619,40.14285714,,39,43,39,39,39,43,39,43,39,39,43,39,39,39,43,39,39,39,39,39,43,,40.14285714,,161,157,161,161,161,157,161,157,161,161,157,161,161,161,157,161,141,161,161,161,157,,158.9047619
2,none,0.1,0.2,155.6666667,40.28571429,,43,39,39,43,38,38,43,43,42,43,43,39,26,43,39,43,38,43,39,43,39,,40.28571429,,157,161,161,157,162,162,157,157,156,157,157,161,91,157,161,157,162,157,161,157,161,,155.6666667
2,none,0.1,0.3,158.0952381,39.9047619,,43,39,43,43,37,38,39,38,38,39,43,38,34,39,38,43,43,43,39,43,38,,39.9047619,,157,161,157,157,150,162,161,162,162,161,157,162,137,161,162,157,157,157,161,157,162,,158.0952381
2,none,0.1,0.4,160.3809524,39.61904762,,43,43,39,38,39,43,43,39,39,38,38,43,38,39,38,39,39,39,38,39,38,,39.61904762,,157,157,161,162,161,157,157,161,161,162,162,157,162,161,162,161,161,161,162,161,162,,160.3809524
2,none,0.1,0.5,160.0952381,39.9047619,,43,43,43,39,39,39,39,39,39,39,43,38,38,38,43,39,39,38,39,43,38,,39.9047619,,157,157,157,161,161,161,161,161,161,161,157,162,162,162,157,161,161,162,161,157,162,,160.0952381
2,none,0.1,0.6,160,40,,38,43,43,39,43,38,38,38,39,43,39,38,39,43,43,43,38,39,39,39,38,,40,,162,157,157,161,157,162,162,162,161,157,161,162,161,157,157,157,162,161,161,161,162,,160
2,none,0.1,0.7,160.5714286,39.42857143,,38,38,43,39,39,38,39,43,38,39,39,39,39,39,39,43,43,38,38,39,38,,39.42857143,,162,162,157,161,161,162,161,157,162,161,161,161,161,161,161,157,157,162,162,161,162,,160.5714286
